Synthesis_temperature,Sintering_temperature,Sintering_time,Heating_rate,Sintering_temperature_&_Heating_rate,Sintering_temperature_&_Sintering_time,Heating_rate_&_Sintering_time
899.9884365233974,899.9834824085182,1.0054113161080453,200.00241644521677,179998.87124248486,904.8535775238502,201.08469274297477
899.9970622107985,699.9871893079315,1.0076292648233693,699.9938602319861,489986.734756597,705.3275769481277,705.3342987664286
899.9892786697857,899.9957639339353,12.004480993639362,700.0145117884903,630010.0953019231,10803.982042500864,8403.310902036668
850.0071439648264,799.9947941158714,6.483144026826152,449.9955934757843,359994.13215570943,5186.481470964329,2917.3862439406203
850.0199729653075,800.0081260128775,6.505380344399282,450.00032107673974,360003.9135697957,5204.357138323877,2927.4232437059886
849.9882338528057,800.0024165971982,6.489656919483256,450.0026891344768,360003.2387828192,5191.741218473334,2920.36306532763
849.9916253659592,799.9822503794036,6.5023527611158825,449.9938033406587,359987.0554532469,5201.766794598212,2926.0184496371694
799.9928612517597,699.9956459252705,0.9767964398761385,199.9977846388427,139997.57844188984,683.7532548686023,195.3571240183362
799.9868316978894,899.9952089682909,11.990363615556312,200.00647484690708,180004.86912485334,10791.269807788394,2398.1503588800333
800.0083580789632,700.0079080172118,11.99084843884154,699.999863532082,490005.4400834265,8393.688731024917,8393.592270822957
800.0034935062256,900.0149837444029,0.9979889534548116,700.0070166364809,630016.8036990503,898.205011720726,698.5992699440665
900.0238260228268,699.9954115950685,12.011129658916603,199.9896492188596,139991.836819709,8407.735649315062,2402.1016072089724
900.0042018859873,899.995752262722,0.997549393488093,199.99987915349212,179999.04169120063,897.7902168115384,199.50975814725797
900.0038770314126,700.0031407722387,0.9896918627972885,699.9978930998564,490000.72370384925,692.7874123548295,692.7822187761741
899.998330720699,899.9975423849999,11.999430454587865,699.9878410907589,629987.3366810649,10799.4579191488,8399.455418225663
850.008167758672,800.0095205365315,6.510491736214414,449.98436522052134,359991.77626900474,5208.455372345943,2929.619491193893
850.0062508520125,799.9774822270938,6.490240411838851,450.00685749035273,359995.352840059,5192.046183711381,2920.652692088494
850.0125172500857,799.9917329495308,6.4908942511607854,449.9964904761778,359993.47223724454,5192.661740378264,2920.8796330743517
849.9947867708137,799.9921758366604,6.505585489592742,449.9897771971835,359988.30096422887,5204.417490910703,2927.4469649990683
799.9872015904236,699.9994880288818,1.0051122181454752,200.01287331111604,140008.90891696684,703.5780381134065,201.03538275138575
800.016818166193,899.9992027043614,12.003912646599332,200.01099979650343,180009.7403489553,10803.5118112722,2400.914569916224
800.0172899534089,700.0179756116664,11.982132924886319,699.9986777134347,490011.6573038019,8387.708433588816,8387.477203607034
800.013592206003,900.0089421332851,0.9987731536250487,699.9875579412114,629995.0615291314,898.9047694252051,699.1287807432402
900.0025521341686,700.0001144543909,12.009957013859,199.9968089340299,139997.7891443339,8406.971284293613,2401.9530782066704
900.0135062512095,900.0024878730981,1.0105922373889633,200.0021723119481,180002.45266077734,909.5355278753075,202.1206427993846
900.000120531806,700.000442123781,1.0102583684288524,699.9979791675461,489998.8949030355,707.1813045594463,707.1788163372989
900.0020279727689,899.997970860152,12.000389132069015,699.9942210589193,629993.37856686,10800.325868394335,8400.20304290657
849.9890652862954,799.9891757280261,6.491549546720308,450.0025288481497,359997.1521287586,5193.169371078421,2921.2137121671985
850.003969913045,799.9984894812239,6.489163011726419,449.9949604225859,359995.28861223185,5191.320607378565,2920.0906526375384
850.0006038592843,799.9925390174335,6.503446049047503,449.99371933916274,359991.61807603517,5202.708317140408,2926.509876132469
849.9869734788316,799.9874968446107,6.503792800343652,450.003114528343,359996.8651638078,5202.952922342919,2926.7270164016572
799.9930649383542,699.9998768070707,0.9749830015584035,200.0038969170532,140002.70320287131,682.4879809798704,195.00039973956603
800.0083103185767,899.9977903268222,11.982960071373896,200.00102553183726,180000.48104175186,10784.637585811046,2396.6043031818367
799.9865782483363,699.9989657988642,11.99166963277204,699.9985255751009,489998.2439633004,8394.156341142074,8394.15106212414
799.9959305625123,899.9997201754347,0.9944227111250479,700.0158827610715,630014.0986033243,894.9801617486403,696.1116919658583
899.9941512586506,700.0022555983951,11.995916113727453,199.99377792554705,139996.09565352745,8397.16833757835,2399.1085832623
899.9995341272966,900.0094764960985,1.0003858112298092,200.02060298170525,180020.4381779985,900.3567102590654,200.0977731765288
900.0027886428464,699.9888889509908,0.9968825366917755,699.9977456855078,489990.6442705968,697.8066992735213,697.8155283974934
899.9899210705038,899.988280284071,12.010493396105433,699.9872298355504,629980.3032005078,10809.303296924121,8407.192001298014
850.0072428267746,799.9890667614211,6.493239826943186,450.00069919580994,359995.639391643,5194.520869414371,2921.9624621705134
850.0006300236834,800.0028891666717,6.491376820405245,449.9892375479968,359992.6901323052,5193.1202109937585,2921.049706050896
849.9810805374669,800.0124494737864,6.504788755385205,449.9924824415219,359999.5881228318,5203.91198550526,2927.1060397934857
849.9804140855961,799.9956866056176,6.484643579300739,450.00397033300015,360001.23522180243,5187.686892615405,2918.11535687973
800.016168743985,700.0022312201841,1.0037438645170627,200.00766822871785,140005.8140212488,702.622944735514,200.7564698409398
800.001310271162,900.0061681419969,12.006319814837614,200.001211779493,180002.3242374175,10805.76189003933,2401.278511979661
799.9899765601931,699.9900028777133,11.985957309019092,700.0013076418791,489993.91735064203,8390.050291232423,8390.185789653102
799.998902725483,899.9895841236738,1.0033104015499619,700.0082375313187,630000.1225789575,902.9689110379063,702.3255458858285
899.9996438926381,700.011046792154,11.996973802405295,199.99940717353974,140001.7943733598,8398.014189759779,2399.387648357546
899.986352583478,899.995876631278,0.9951720984127536,199.99270713063626,179992.6117738994,895.6507851099745,199.02716202244255
899.9974416792866,699.985831579074,1.0087055560941973,699.9958552693416,489987.1808526152,706.079597501029,706.0897084530945
899.9925780790601,900.0044381270939,12.014792745106742,700.0063391037773,630008.8119104991,10813.366793773277,8410.431084592794
850.0092435775719,800.0046336980603,6.517943700546003,450.000029932912,360002.1091105954,5214.385162619885,2933.074860346737
850.0003461187418,799.9846928474275,6.513148078715059,450.00340209976866,359995.83340908086,5210.418765220678,2930.9387938013483
849.9971720425085,800.0022948171546,6.498902658183698,450.006700792422,360006.3933170343,5199.137040340264,2924.5497439803476
849.9989381806938,800.0073558309243,6.503527201630264,449.996251585371,360000.31136464,5202.869600150718,2926.5628628171157
800.0014984241399,700.0144512595692,1.0024375248040165,200.00794932252916,140008.45489256197,701.7207538476844,200.49547366000328
800.0041117191802,899.9992264382018,11.998487523532535,200.00180363943025,180001.46856173236,10798.629489607698,2399.719145651708
800.0011834791338,699.998031143013,12.004325944517262,699.9934394506336,489994.02942846937,8403.004526361074,8402.949406189115
800.0044472681819,899.9888538303693,1.0006191648367997,700.0122629295565,630003.2341811747,900.5460952821727,700.445685908091
899.9984631489564,699.9977070734644,12.001103957256122,200.01579185502982,140010.5956770042,8400.745252429566,2400.410311145115
900.0145405018146,899.9840720574028,0.9959166683717333,200.00494556655323,180001.26534260577,896.3091386310346,199.18825904651158
899.9954352885577,699.9908712201328,0.9860189034020115,700.0097366351134,490000.4254097888,690.204231231894,690.2228328876854
900.0113223457217,900.0022678604611,11.984563747974779,700.0124195999681,630012.76517046,10786.134552495569,8389.343467069886
849.9935563287979,800.0131901319775,6.506532448832813,450.01130099316407,360014.9765029827,5205.311781087966,2928.0131322534917
849.999397481536,800.0280921086123,6.497232999099142,450.00614099177113,360017.55441480584,5197.968920254404,2923.794749048997
849.9892803744771,799.9941341491493,6.494039111003438,450.00598347047077,360002.14710839564,5195.193195737907,2922.356456842804
850.0045502372035,800.0143530015664,6.500085056267231,450.0051966057335,360010.6162098786,5200.161340744779,2925.0720536995254
800.0027264526343,699.9901484196769,0.9923802554168974,200.00612965380475,140002.32038121193,694.6564022780309,198.48213403078788
799.9943851697321,899.9913915832147,12.001486270953029,199.99859012102556,179997.00943770277,10801.234330061863,2400.2803335474505
800.00697816839,700.0245742409207,12.00366209597784,700.015317788906,490027.92479730176,8402.858448068766,8402.747336746574
800.0011061312258,900.0180174194775,1.0041747195874202,700.0100751077099,630021.6799721005,903.7753402658296,702.9324208796536
900.0000133984676,699.9958825058231,11.986795110158429,199.997433458836,139997.37993291757,8390.707221551835,2397.3282574286113
900.0147295357219,899.9963641670969,1.0085468573013556,200.00750121812138,180006.02390245543,907.688504663372,201.71693679023338
899.9754912787146,699.9885079600281,0.9919978830339815,700.0193379348519,490005.4919041837,694.3871180444631,694.4177013142224
899.9858231582984,899.9809186958678,12.006328579146073,700.0196048460078,630004.2870744285,10805.466624824336,8404.665387625166
849.9881292957363,799.9988311981359,6.499893613233818,449.98772000119175,359989.65005446743,5199.907293499283,2924.872307269394
849.9963673935243,799.9900214801676,6.486236125009221,449.9907346688884,359988.09749364044,5188.924176971565,2918.7461591287833
849.9974539183023,799.9991514946834,6.496838022954188,450.01484918786736,360011.49751030176,5197.464905761747,2923.6735830977314
849.9849267435222,799.9839979415095,6.503653637420638,449.98941718949163,359984.3329946193,5202.818838090602,2926.5753099052304
799.9982843548978,700.0099933633247,0.9962505531015087,200.00060468448117,140002.4219578446,697.3853430647956,199.25071303755055
799.984406167647,900.0009741341296,12.003730523184341,200.0025044630026,180002.44884596794,10803.369164109492,2400.7761675358565
800.0096729923584,700.0079577800974,11.993763993107418,699.9867360389668,489996.28556779324,8395.73023891159,8395.475710356946
800.0151679265714,899.9955284234267,1.0002335531611455,699.9997676628915,629996.66079404,900.2057252241068,700.1632548214303
899.992030890107,699.9995044116245,11.994002505508812,200.020035094104,140013.92543826855,8395.795809767951,2399.040802070644
900.0030197074252,899.998845011207,1.0162007030913605,200.00824199619797,180007.18678930015,914.5794590818009,203.24851614060333
899.9927460847799,699.9916394288515,1.0036369815034296,700.0016970654515,489995.3355318236,702.5374960740096,702.5475902900479
899.9937151526987,900.0066208153459,11.997819708718955,699.995609460899,630000.6830564822,10798.117173195904,8398.42111920671
850.0077449470386,800.0065024900558,6.511936185718564,449.9960542714813,359999.7695120531,5209.591292375143,2930.3455892410334
849.9996146173816,800.0059355469491,6.478293845902046,449.978708021108,359985.63728663395,5182.673528938909,2915.0942949600976
850.0173964804193,800.0153696565392,6.479858974051347,450.0025764042092,360008.9775084084,5183.986772447931,2915.9532330590423
849.995177675213,800.0144934480123,6.507958386552198,450.0084548310848,360013.28603901307,5206.4610319983,2928.6362976373543
799.9896760298044,699.9962378789621,1.0124563496017187,200.0122603390991,140007.82976703692,708.7156357378703,202.5036829785129
800.0230984442209,899.9949289471957,12.0095959052575,199.97132945046218,179973.18244024497,10808.575413436756,2401.574859337169
800.0032684347038,699.9958966002665,11.984852452242064,699.9968256144516,489994.9055633285,8389.347537929087,8389.358672027021
799.992677146186,899.9974603732195,1.0082912107106605,699.9983534897245,629996.7404061873,907.4595289562332,705.8021873356232
900.0091593030228,699.9962219346725,12.004048550876357,199.98247901427274,139986.97976312085,8402.78863353383,2400.599387411942
899.9989085484843,900.0091631144107,0.9839472875286743,200.00094183058232,180002.68027903634,885.5615747973767,196.79038421738164
899.9974711855368,699.9826679089679,0.9997570261622919,700.0124875777241,489996.60862424853,699.8125904338169,699.8424028571737
900.0056227287191,900.0086200005042,12.003645344890332,699.9891343214041,629996.2547959544,10803.384281830224,8402.421313670935
849.9870811773177,799.9962031347486,6.505560752738232,450.00336400938687,360000.98260537366,5204.423901453022,2927.5242234996435
850.0035262720392,800.003769477857,6.501772613669488,449.99084176522706,359994.3696426955,5201.442599223489,2925.7381313912338
850.0191295480773,799.988730120898,6.502912314168474,449.9932808797632,359989.55333393835,5202.256564299188,2926.266847526085
850.004661776622,800.0132863106685,6.514736113922531,450.0147739363417,360017.79818516533,5211.875447945958,2931.727499561769
799.9933537399994,699.9989477586574,1.0098855324246532,200.02095998750227,140014.4615209281,706.9188100539487,201.99827367306898
800.0036059167766,899.99604755855,12.000402565020005,199.9854286208708,179986.09532808626,10800.31487762949,2399.9056505885233
799.9860931457002,700.0146718125071,11.987136066649162,699.996093223974,490007.5354682173,8391.17111966728,8390.948415598608
800.0143870548236,899.9988579010823,0.9863974163371068,700.0170585268055,630014.5531854,887.7565481399744,690.4950179227421
899.9985597233995,700.0229958909304,11.985728635978138,200.00449978341348,140007.74913005205,8390.28566769313,2397.1996603785424
900.0029004039649,900.0009074256375,0.9823237788706062,200.00563313073516,180005.2513079008,884.0922923693269,196.47028933239187
900.0232577979189,700.0178531839423,1.0010948535944708,700.0011458443703,490013.29934027576,700.7842702466945,700.7675446150316
900.0151644010059,900.0035731942271,12.011250439217081,700.0032994353866,630005.4707395964,10810.168313826103,8407.914937796693
849.9969343437871,800.0096296057325,6.499865842130752,450.0077760953028,360010.5542737026,5199.955264849975,2924.990172535082
849.9940677981513,799.9927538894848,6.477395852426621,449.99190513681106,359990.26341837324,5181.8697460151,2914.7756999587336
849.9967445498849,799.9914624077742,6.498092395396655,450.00878058578905,360003.18247716455,5198.418438254206,2924.1986349862377
850.0050989824848,800.0045970595502,6.498372010033674,449.98626996983114,359991.08458954474,5198.727481430049,2924.178181671407
800.007492229272,700.005511917287,0.9960796020412926,200.00341508685537,140003.49296307983,697.2612117372826,199.21932210661436
799.9831265230558,900.0039550910636,12.00139924312039,199.99987061231897,180000.67456878806,10801.306785435248,2400.278295790861
799.9906973531273,699.9843294174976,11.991834248925445,699.9854640072007,489978.8556250763,8394.09605521986,8394.109661031518
800.0151636864673,899.9927565748059,0.9885316791783256,699.9873761070114,629983.5681901146,889.6713509052229,691.9596963066941
899.99739100177,699.994182786508,11.990597787910742,200.00029423575586,139999.04252061906,8393.34869967029,2398.123085644752
900.0083992260513,899.9963453040589,0.9936518683602854,200.01028780919745,180008.52805149066,894.2830500288067,198.74059617288745
900.0023695538872,699.9862408641139,0.9883652620020773,699.9778581262896,489974.8695979355,691.8420843495092,691.8337991426431
899.99895041844,899.9937162889188,12.001620595590628,700.003457265798,629998.712919737,10801.383121315237,8401.175909705846
850.0136385032494,799.9927138951474,6.507297156737837,450.0118962200529,360006.23814218154,5205.790312540878,2928.3611327709527
849.9976334117534,800.0077153325976,6.484129016992018,449.99846974123795,360002.24768085283,5187.353240805586,2917.8481352511653
849.9821926189244,800.0080912131099,6.50025128711216,450.00550202496026,360008.0427103857,5200.25362460816,2925.1488437453017
849.9919675990805,799.9985418954191,6.497800642047337,449.99296930919104,359993.7193105429,5198.231039164987,2923.964604894049
800.0014593829414,699.9850789416453,1.0038847420085155,200.00281955867393,139998.98943733002,702.704340383144,200.77977891363506
799.9998296211066,900.0005345791262,11.982401842923045,199.99301319564015,179993.81878816636,10784.168064172647,2396.3966498871714
800.0028306858801,699.9988083116267,12.007517964658355,699.999106795973,489998.5405763842,8405.248266041297,8405.25185009745
800.0108451516093,900.0116953814729,1.0012862159249127,699.9840194762472,629993.8041087552,901.1693047566803,700.884350069282
899.982347796847,699.9982134483099,12.02386951799574,200.0013512345187,140000.58855141103,8416.687181332609,2404.790150666689
900.0097381907171,899.9930586143886,0.988998644462757,200.0045002067342,180002.66187770083,890.0919149955209,197.80417959091133
900.0000828190996,699.9949339730402,0.9989733790895937,699.9977258058735,489994.86185676075,699.2763045366451,699.2790935033244
899.9979621813887,900.0127288276875,12.017982877009231,699.9838494910941,629994.374515789,10816.3375641415,8412.393917366977
849.9852888476562,800.0053629696918,6.511913896402914,450.0098853186285,360010.32164427877,5209.566040319193,2930.425625725059
850.0050304866837,799.9961437001848,6.493037879484201,450.0036452503799,360001.18085132993,5194.405264486586,2921.8907145166877
849.9758589214897,799.9976355358003,6.502239674283734,449.992739849023,359993.1278874949,5201.776365114059,2925.960646185956
850.0064839401124,799.9843282290941,6.500019993564151,449.99719399553163,359990.70294349274,5199.914128027098,2924.9907580187214
800.0007327531458,699.9961136681893,0.9934362910645189,199.989481127271,139991.8595636074,695.4015429221034,198.6768083829937
800.0003752323234,900.0147739366497,11.994343612516449,199.9985571562148,180001.65620660677,10795.08645493749,2398.8514165391507
799.9990912907037,700.0050658315419,12.010991915555477,699.9878328158161,489995.02899151365,8407.755186550528,8407.548200937967
799.9996916748592,899.9868819683422,1.006287962936103,700.0084212695914,629998.3964100013,905.6459661251381,704.4100482774945
899.997856248903,700.0067122801162,12.01709943954012,199.99082246462584,139994.91811965912,8412.050269815705,2403.3096005528228
899.9855802126436,899.9922534814374,1.0226764420389924,200.02809568970096,180023.73659937456,920.4008756530513,204.5640212077785
899.9948348925784,699.9942300362862,0.9896928296806766,699.9954861554903,489992.8013602883,692.7792702847586,692.7805134569281
900.0091462405398,900.0031381902011,12.000704191273273,700.0007201764191,630002.844894178,10800.671432638244,8400.501576515462
849.9863166570245,799.9950825258027,6.488237996833566,449.98704658815535,359987.42447083356,5190.558491723917,2919.6230537561855
849.9981044448846,800.0089285581632,6.492223940722518,450.01706091758126,360017.66673756787,5193.837118777078,2921.6115366227045
849.9918024607123,799.9922548993849,6.4936991748974435,450.011195006808,360005.47062346316,5194.909045564481,2922.237325710322
850.0011135042939,799.993810534474,6.489428451258617,450.00296915870734,359999.5900491017,5191.502594913211,2920.2620712093694
799.9912035757263,700.0021958492717,0.9961544988998209,200.0065561806117,140005.02851067894,697.3103366350056,199.23743074877612
800.0067379439366,899.9974129409832,12.006613781898917,199.98915389377564,179989.72112065423,10805.921341890578,2401.19253137131
800.0086052970796,700.0147827893571,11.993584572792171,700.0141251306997,490020.23575284856,8395.686499588897,8395.678611904168
800.015588162478,899.9909930781629,1.0023128202274336,700.0102409883984,630002.9119520328,902.0725104514621,701.629238833167
899.9912389007577,699.9941267923724,11.997006620922482,200.0028988547592,140000.85453978035,8397.834173734944,2399.4361017642354
899.9977354541545,900.0001098551353,1.0067211431509644,200.00157232843435,180001.4370667907,906.0491394293554,201.34581152647172
900.0074727205115,700.008789540277,1.0047512806734802,699.9979096774397,490004.6894340287,703.334727773286,703.3237962171667
900.0005741007144,899.9850262682991,11.993080663038254,700.006785239514,629995.6250017716,10793.593015562314,8395.237840051588
849.9888267239795,799.9868970325024,6.498313482465996,449.99629221830537,359991.1374878533,5198.5656387824465,2924.216972781922
850.0041461628502,799.9796227149227,6.510437433977205,450.0023556987064,359992.7147326776,5208.217282142194,2929.7121819187837
850.0057866163381,800.0003269522525,6.503933768702541,450.0087193436652,360007.12260629656,5203.149141437829,2926.826905949848
850.0008796289633,799.988816941828,6.4860303794224885,449.99438193456473,359990.4732343015,5188.751769882952,2918.677231797033
799.9890626293828,699.9913681433766,0.9962032352915182,200.00908062843519,140004.62999019725,697.3336656205679,199.24969320972926
800.0102690574632,900.0129350996846,11.98197143803582,199.987973034141,179991.7625950938,10783.929282227207,2396.2501808457555
799.9807849546945,699.9864990088188,11.992478391319326,699.9971363386413,489988.54478188435,8394.572963578526,8394.700531526563
800.0112899110096,900.0160422910468,0.9909089711139665,699.9941394836003,630005.9550449569,891.8339704526853,693.6304725415007
899.9994489790096,699.9996670526049,11.991287839279742,200.00164320659383,140001.08365458954,8393.89749502777,2398.2772720191942
899.9880760466956,899.9883806559362,1.0200096310159015,199.99359509928144,179991.91179496128,917.9968160714602,203.99539314276166
